Drug,SOC_ABBREV,ROR,PRR,CI_lower,CI_upper,event_count,signal_detected
Acetic Acid,Psych,0.19383037865761663,0.21041823094861217,0.10361538162193355,0.3625930349572933,10.0,False
Acetic Acid,Renal,0.08867012295651829,0.09054528731257483,0.012464505430726823,0.6307824043898389,1.0,False
Acetic Acid,Repro,0.21178509803582599,0.2150287807599584,0.05281269084497715,0.8492831369206829,2.0,False
Acetic Acid,Resp,0.4975849994659433,0.5130916352848957,0.29757721351919453,0.8320221456659099,15.0,False
Acetic Acid,Skin,1.7136670703415673,1.555074388043441,1.383686687299452,2.122340884629405,108.0,False
Acetic Acid,Vasc,0.06075259107140402,0.06268519890870566,0.008540139097226495,0.43218000080208235,1.0,False
Acetohexamide,Endo,139.58503679476698,93.39002452984464,12.655352534143342,1539.5843335402867,1.0,False
Acetohexamide,Metab,17.42172392665541,11.947815951103605,1.5796537545706464,192.14113453558323,1.0,False
Acetohexamide,Nerv,2.7438073084309322,2.1625382056206215,0.2487875344385986,30.260674284937064,1.0,False
Acetylcholine,Eye,inf,31.738854851728835,,inf,2.0,False
Acetylcysteine,Blood,0.30288593091221866,0.3092708224692258,0.16727213198368093,0.548446929303869,11.0,False
Acetylcysteine,Card,1.155337912493115,1.149000229135777,0.8679841679327933,1.5378226255243177,49.0,False
Acetylcysteine,Cong,0.45664309859964186,0.45800035980214066,0.14704655632076374,1.4180741441085871,3.0,False
Acetylcysteine,Ear,0.5075014347274565,0.509551803442163,0.21082280948086007,1.2216785597566453,5.0,False
Acetylcysteine,Eye,1.1414758161496412,1.1364104871784217,0.8418441818601391,1.5477532148235,43.0,False
Acetylcysteine,Gastr,0.7409744839906428,0.7731100392657422,0.6241354222747015,0.8796859885378343,149.0,False
Acetylcysteine,Hepat,0.7043793814464667,0.7078254169666577,0.41584437977696653,1.1931153506824157,14.0,False
Acetylcysteine,Immun,8.157085998770718,7.203602435237566,6.904600533923967,9.63677068129051,160.0,True
Acetylcysteine,Infec,0.17634385446053202,0.18388774921568118,0.09738965580938445,0.31930655003917563,11.0,False
Acetylcysteine,Metab,0.6199672631059688,0.6266122984721426,0.4026638436990426,0.9545416439484989,21.0,False
Acetylcysteine,Musc,0.20937729928468168,0.2185935505836113,0.12361793414386166,0.35463182392879367,14.0,False
Acetylcysteine,Neopl,0.06371951876265564,0.06449910284361929,0.008967817805603587,0.4527497279000696,1.0,False
Acetylcysteine,Nerv,0.33436760691172435,0.3726096011857385,0.26221756963184634,0.4263699671568272,69.0,False
Acetylcysteine,Preg,0.09601472109107362,0.0967674149119803,0.013512796532499373,0.6822293700659692,1.0,False
Acetylcysteine,Prod,0.28971499422713864,0.29148922821324913,0.09329737009260664,0.8996478442716835,3.0,False
Acetylcysteine,Psych,0.11665465781296779,0.12768728073786828,0.07010121020166361,0.19412374123517856,15.0,False
Acetylcysteine,Renal,2.3030377933443877,2.2368551910179866,1.7798160672394896,2.9800737139086015,61.0,True
Acetylcysteine,Resp,2.4903711023255646,2.2856157052533597,2.1128916921812935,2.935289229565534,165.0,True
Acetylcysteine,Skin,2.301975507382072,1.94097813522701,2.02865804780757,2.6121165379812683,333.0,True
Acetylcysteine,Vasc,1.9080832265350656,1.8528874933651571,1.505741192165762,2.417933186876424,73.0,False
Acipimox,Card,1.6461442938751694,1.6092217627965881,0.8694338380833913,3.1167305866899926,10.0,False
Acipimox,Ear,1.4037916006456048,1.3991768394953692,0.34825807501492867,5.658536009419667,2.0,False
Acipimox,Eye,1.0912986578860266,1.088168418187077,0.4834000418723767,2.463658786811324,6.0,False
Acipimox,Gastr,0.7134779490484258,0.7478605951626147,0.45223467101609166,1.1256341373265357,21.0,False
Acipimox,Immun,1.237555815277653,1.2321259680713064,0.4591851456961318,3.3353526573811334,4.0,False
Acipimox,Metab,0.6077084082722093,0.6144334069875429,0.19407346579029774,1.9029366429916406,3.0,False
Acipimox,Musc,0.7399667579194368,0.7503680876026594,0.34740729745224597,1.576106221260559,7.0,False
Acipimox,Nerv,1.1813746573613215,1.1492454323430301,0.8013882649566942,1.7415354605061484,31.0,False
Acipimox,Psych,0.38448005907579635,0.4091008567127645,0.18051132234068393,0.8189232337899218,7.0,False
Acipimox,Renal,0.49724305438727834,0.5029888480514237,0.12336354576243848,2.0042440707121143,2.0,False
Acipimox,Repro,0.5925869388394619,0.597243088109868,0.14701719625382773,2.3885592232138726,2.0,False
Acipimox,Resp,0.8471728961639832,0.8550325757898354,0.4331453127877007,1.6569541324960413,9.0,False
Acipimox,Skin,2.676632550238997,2.159271649022392,1.942110320129469,3.688957179590762,54.0,True
Acipimox,Vasc,3.1713771313582066,2.9604433528834093,1.9228821328989003,5.230498914740611,17.0,True
Acitretin,Blood,0.8828811804130186,0.8859531494513656,0.5885641976866942,1.3243740985115426,24.0,False
Acitretin,Card,0.3913502066310974,0.39999769003415286,0.22634278540489897,0.6766506118418022,13.0,False
Acitretin,Cong,1.2040710803026446,1.202732909284267,0.5394103103779967,2.687726093713756,6.0,False
Acitretin,Ear,2.2998081731220505,2.2756587316542096,1.4230055987436825,3.716863544197257,17.0,True
Acitretin,Endo,1.8430838876313997,1.837555468696112,0.8256011265514226,4.114527109520477,6.0,False
Acitretin,Eye,3.0280341090881255,2.846286790022304,2.4131878960666557,3.799534458442293,82.0,True
Acitretin,Gastr,0.6854786942791463,0.7219150422642943,0.5598270847292088,0.8393324530518691,106.0,False
Acitretin,Hepat,2.5896108082268103,2.5235941844971723,1.8712111423979934,3.583820118498833,38.0,True
Acitretin,Immun,0.115852040746747,0.11778460459210931,0.02892874414759118,0.46395706902138406,2.0,False
Acitretin,Infec,0.6468742231679825,0.6584521174903438,0.44954920334964077,0.9308130399993849,30.0,False
Acitretin,Metab,0.6991088381300898,0.7050280085275308,0.4384099872123084,1.1148312807821965,18.0,False
Acitretin,Musc,2.08251757165745,1.9689419575819143,1.6854987505497392,2.573054079599604,96.0,True
Acitretin,Neopl,1.8852809876930505,1.8639955431802124,1.2348366444861332,2.878343802338301,22.0,False
Acitretin,Nerv,0.5112866237650603,0.5529474361654158,0.4053971542072502,0.6448343529995089,78.0,False
Acitretin,Preg,0.5060304560423112,0.5081898857426727,0.18949300130780916,1.3513260156053941,4.0,False
Acitretin,Prod,0.12658141703060072,0.12753597285898258,0.017810100030876942,0.8996499239025277,1.0,False
Acitretin,Psych,0.52203656952997,0.5476324253693488,0.3914640194352272,0.6961615024537692,49.0,False
Acitretin,Renal,1.7112058712573301,1.684001275089017,1.2205076852816126,2.3991864771829907,35.0,False
Acitretin,Repro,1.6782489572240002,1.6567525421862999,1.1592394505114159,2.4296270810839764,29.0,False
Acitretin,Resp,0.789299237154813,0.7994312956960025,0.5830344032245856,1.0685360629279914,44.0,False
Acitretin,Skin,1.6886483390292415,1.5373714907834735,1.4439533948580936,1.9748097293586502,201.0,False
Acitretin,Vasc,0.45782933535007275,0.4661248427873393,0.27003797848537414,0.7762156326408811,14.0,False
Aclidinium,Blood,0.03616571272968735,0.037228374567912614,0.005088667017545974,0.25703367359985696,1.0,False
Aclidinium,Card,1.418093059802355,1.3973497437151379,1.0507728917958645,1.9138178591785404,45.0,False
Aclidinium,Eye,1.307400536122534,1.294860492201328,0.9407842200677683,1.8168843879315517,37.0,False
Aclidinium,Gastr,1.645880296124816,1.4913532572504113,1.412962856797393,1.917192611355635,217.0,False
Aclidinium,Immun,0.1755127683404111,0.17823984848923005,0.056497158783338365,0.5452439116212594,3.0,False
Aclidinium,Infec,0.540873456503123,0.5535285431485716,0.3634442874662024,0.8049214309822936,25.0,False
Aclidinium,Metab,0.23195970681388603,0.23704045847774127,0.10392821353880025,0.5177160633584494,6.0,False
Aclidinium,Musc,0.7978902065025782,0.806580704789678,0.5788810470142569,1.0997575148060563,39.0,False
Aclidinium,Neopl,0.08440719903014698,0.08541667290111706,0.011876233913018166,0.5999018965351653,1.0,False
Aclidinium,Nerv,0.9931968178731073,0.9942394224107459,0.8290088310965917,1.189902787559487,139.0,False
Aclidinium,Prod,5.208029192159697,5.027088576399798,3.7775765184148344,7.180150536770412,39.0,True
Aclidinium,Psych,0.3702944152682512,0.3945939692545921,0.2641158074840588,0.5191584528204813,35.0,False
Aclidinium,Renal,1.0692806748214927,1.0676002174388324,0.7003783761236925,1.63249066579517,22.0,False
Aclidinium,Repro,0.17005738531084907,0.1728025097254769,0.05474114703735312,0.528295731162321,3.0,False
Aclidinium,Resp,4.53937911551556,3.7433114864470105,3.883852882690459,5.305546676655906,204.0,True
Aclidinium,Skin,0.652400280764365,0.6865087427400777,0.5241921225364152,0.8119658957901534,89.0,False
Aclidinium,Vasc,0.06510507232491584,0.06716658263952463,0.01625701353651515,0.26072872689144144,2.0,False
Acrivastine,Blood,0.2189765801178718,0.22416036387815141,0.0703554024611844,0.6815502571614672,3.0,False
Acrivastine,Card,1.590344769734083,1.5576929572487908,1.062453285487203,2.3805248862878274,25.0,False
Acrivastine,Cong,0.40439477785255235,0.4057124885210201,0.05683455827961578,2.8773890622999447,1.0,False
Acrivastine,Ear,2.1883123932756283,2.167280315518538,1.0874217540157851,4.403729383635445,8.0,True
Acrivastine,Eye,1.6481575208378652,1.6151760540695665,1.0833896637540819,2.5073372068934723,23.0,False
Acrivastine,Gastr,0.7398814221145764,0.7721085025605581,0.5592773528812404,0.9788068763559084,56.0,False
Acrivastine,Hepat,0.2654303294254678,0.26868063770234624,0.0661755508913204,1.0646418326704554,2.0,False
Acrivastine,Immun,1.3196948600728367,1.3119146754250461,0.7254521930690624,2.4007019902093893,11.0,False
Acrivastine,Infec,0.30017885690788704,0.31101679496462326,0.1422721229762734,0.6333450590988429,7.0,False
Acrivastine,Metab,0.1548323270966585,0.15857200706525734,0.038602451798502434,0.6210240126534314,2.0,False
Acrivastine,Musc,1.0839328907081434,1.0791048925700644,0.729505670888254,1.6105570641120965,26.0,False
Acrivastine,Neopl,0.33995612570595607,0.3428766738223014,0.08475507101756029,1.3635782026665872,2.0,False
Acrivastine,Nerv,1.5994103112053162,1.4641451524819924,1.2828256898265145,1.9941238812701343,102.0,False
Acrivastine,Preg,0.5122649386187468,0.5144230583593717,0.1277108352460439,2.0547619693544936,2.0,False
Acrivastine,Prod,0.5143272491279306,0.5164762436008159,0.12822494777670806,2.0630347197034027,2.0,False
Acrivastine,Psych,0.8227060217018644,0.837219024350163,0.5877445678857317,1.1515975393516518,37.0,False
Acrivastine,Renal,0.9731425881661993,0.9737367786934956,0.5199301496672614,1.821411005899278,10.0,False
Acrivastine,Repro,0.45763403363175653,0.4624337324491746,0.17099959457265237,1.224733364201585,4.0,False
Acrivastine,Resp,0.6480311238172253,0.6620475834882206,0.40441816866349106,1.0383913730276642,18.0,False
Acrivastine,Skin,1.7479336194997825,1.5791521389931944,1.4019480253399923,2.179304712410193,102.0,False
Acrivastine,Vasc,0.5986835593714563,0.606674373454768,0.30943820459222476,1.1582991335345996,9.0,False
Acrosoxacin,Musc,8.879833562758103,6.253222375172069,0.8051523661478296,97.93356812641821,1.0,False
Acrosoxacin,Skin,11.994159706643407,4.664719902214469,1.0875388079033035,132.28021475925047,2.0,False
Acyclovir,Blood,0.6961719269717642,0.702493838820754,0.5607940918804375,0.8642304883748829,84.0,False
Acyclovir,Card,0.416274073701792,0.425094306920566,0.32323555775123025,0.5360923335348164,61.0,False
Acyclovir,Cong,1.6429829055540899,1.637249097132007,1.1828531478394386,2.2821030935865396,36.0,False
Acyclovir,Ear,0.9089527331872219,0.9096293291754268,0.6344986084400466,1.3021227472819394,30.0,False
Acyclovir,Endo,0.6232979978453178,0.6241378090960961,0.32395914721575375,1.199226499566145,9.0,False
Acyclovir,Eye,0.9334907090842971,0.9354512257102492,0.7777505793761303,1.120416913923353,119.0,False
Acyclovir,Gastr,0.9043292358774035,0.9184298315308453,0.8289042153379034,0.9866174543812969,595.0,False
Acyclovir,Hepat,0.9774206919907781,0.9777842429000173,0.7648088737728573,1.249137192170529,65.0,False
Acyclovir,Immun,0.7303932422166032,0.7340663588076577,0.5596504353570753,0.9532276838761101,55.0,False
Acyclovir,Infec,1.2228450837476543,1.2094313222042608,1.0739585023011151,1.3923723269025745,243.0,False
Acyclovir,Metab,0.6861081471074927,0.6921729389146801,0.5482884747550046,0.8585706452020948,78.0,False
Acyclovir,Musc,0.5623620294928668,0.5758044640588527,0.4702557453719048,0.6725086409422321,124.0,False
Acyclovir,Neopl,0.26588620201901136,0.2684320512069563,0.1573080264437542,0.4494079165717067,14.0,False
Acyclovir,Nerv,1.18347043697992,1.1509302257147174,1.0915681636108259,1.2831102279241595,716.0,False
Acyclovir,Preg,1.4466588549429797,1.4411267908490615,1.0941751779857276,1.912693583889939,50.0,False
Acyclovir,Prod,0.4600989222344224,0.46223873329319104,0.2815402547611057,0.7519031991389737,16.0,False
Acyclovir,Psych,1.2280934129596053,1.2013120709375957,1.11576571990073,1.351729493077595,474.0,False
Acyclovir,Renal,3.0317454057779187,2.8983759402017117,2.6759071546801274,3.4349025112398754,265.0,True
Acyclovir,Repro,0.6424535457201397,0.6468819139921221,0.4860069415361256,0.8492606239404906,50.0,False
Acyclovir,Resp,0.4577442043667515,0.47319117402189725,0.38024010522842094,0.5510459148055409,115.0,False
Acyclovir,Skin,1.4052892055769477,1.3283876619871677,1.2988587163772152,1.5204407734347878,766.0,False
Acyclovir,Vasc,0.5347313380462138,0.5430294167335242,0.42351125976737125,0.6751593902031215,72.0,False
Adalimumab,Blood,0.41722907601985204,0.42459092739000925,0.3691901614726396,0.4715187999105995,261.0,False
Adalimumab,Card,0.8643971672188041,0.8685845060365962,0.7986400377818703,0.935568500636539,638.0,False
Adalimumab,Cong,0.34299762916661714,0.3442377962670722,0.25041124865651,0.4698166485935205,39.0,False
Adalimumab,Ear,0.9171630009561912,0.9177844488460217,0.7826073438672884,1.07485315198577,155.0,False
Adalimumab,Endo,0.41734113554551955,0.4182153635498798,0.29323441499628694,0.5939740170696852,31.0,False
Adalimumab,Eye,0.9776447869154644,0.978334021257212,0.903185553054767,1.0582424908705632,637.0,False
Adalimumab,Gastr,0.6344377773679281,0.6740885658543746,0.6071363234318297,0.6629669117412826,2241.0,False
Adalimumab,Hepat,0.41709525470112124,0.42115789849004914,0.353932625764015,0.49152985294491297,144.0,False
Adalimumab,Immun,0.7674073586903268,0.770739599231814,0.6839500610578573,0.8610483245826424,296.0,False
Adalimumab,Infec,4.232888968596034,3.6573812184147156,4.082673365550528,4.388631520622744,3678.0,True
Adalimumab,Metab,0.41944084328160286,0.4263813646363023,0.36989620724435535,0.4756215867240873,247.0,False
Adalimumab,Musc,1.8468979760555444,1.7676229803781123,1.7618270005086398,1.9360766596114716,1934.0,False
Adalimumab,Neopl,4.538182031086044,4.345355305999994,4.269004109389502,4.824332706069353,1126.0,True
Adalimumab,Nerv,0.6959338230753995,0.7302389515014797,0.6664806650719314,0.7266885770018096,2331.0,False
Adalimumab,Preg,0.7111525830703591,0.7129280838665484,0.59698218189535,0.8471576066173094,127.0,False
Adalimumab,Prod,4.262221213290406,4.149327927994309,3.9506909165107547,4.598317118431374,715.0,True
Adalimumab,Psych,0.3652125606879301,0.38951520162960024,0.3401165092122196,0.3921603652618078,791.0,False
Adalimumab,Renal,0.6403273751315807,0.6456194944849517,0.5715830468822087,0.7173395879731129,304.0,False
Adalimumab,Repro,0.5014000485817124,0.5062506652137765,0.4362305832131946,0.5763053265682622,201.0,False
Adalimumab,Resp,1.112512304916731,1.1050408910284506,1.052949928587149,1.1754439551098734,1372.0,False
Adalimumab,Skin,1.0008702713373892,1.0007458024442095,0.9624744704169546,1.0407977882395296,2955.0,False
Adalimumab,Vasc,0.6362695031620761,0.6439803573131341,0.5786474389588613,0.6996296075940933,438.0,False
Adapalene,Eye,5.846087946427715,5.072261527836463,4.602560416007095,7.425593840877182,80.0,True
Adapalene,Gastr,0.10654065995184787,0.12437417971328804,0.05696465103048379,0.19926238496398413,10.0,False
Adapalene,Immun,2.0859146556889816,2.0447322635570644,1.3187440359755995,3.2993817087477533,19.0,True
Adapalene,Infec,0.038162758759295236,0.04008259357215093,0.005364979148372885,0.2714635259229045,1.0,False
Adapalene,Nerv,0.19270934232988846,0.22010243849833538,0.11880982916629762,0.312574227922151,17.0,False
Adapalene,Preg,0.9277143588805561,0.9282914897477772,0.34678072264572135,2.481839028152738,4.0,False
Adapalene,Psych,0.03697760800100538,0.04082200876746843,0.0092220935290789,0.1482682309786319,2.0,False
Adapalene,Repro,0.10250105675999564,0.1042924718163629,0.014409566690847461,0.7291313376958967,1.0,False
Adapalene,Resp,0.38340415393740135,0.39817291671734384,0.2162340462966061,0.6798131366178007,12.0,False
Adapalene,Skin,14.595942855208987,4.962091131458107,12.037279855707446,17.698479256633153,355.0,True
Adefovir,Blood,1.7560194453106923,1.7175777785999793,0.549637438250948,5.610251554409927,3.0,False
Adefovir,Cong,6.400916638491303,6.217834718542445,1.5625236569857166,26.221512634217564,2.0,False
Adefovir,Eye,0.5299600107319441,0.5379267902110637,0.07340293591638221,3.826244951495462,1.0,False
Adefovir,Gastr,0.941810169209662,0.9506865840759848,0.46316978816906557,1.9150782660784393,9.0,False
Adefovir,Infec,0.669657856906219,0.6808558956551607,0.16348491106890162,2.743015501456473,2.0,False
Adefovir,Metab,3.944749736065618,3.645283661211488,1.6957167244451254,9.17668043008874,6.0,True
Adefovir,Musc,4.534683372401586,3.815764720387705,2.4055978204945156,8.54812600541359,12.0,True
Adefovir,Nerv,0.6212321756790792,0.659750937474427,0.26705445040561115,1.4451338126468216,6.0,False
Adefovir,Prod,1.9954668582188997,1.9785945385880708,0.2763757279873744,14.407516938071742,1.0,False
Adefovir,Renal,12.15854367018352,9.699881505566811,6.568772049331593,22.50499531260218,13.0,True
Adefovir,Skin,0.321264476793372,0.35577645254964124,0.10055824184235511,1.0263789636569272,3.0,False
Adefovir,Vasc,0.5081108845310559,0.516447988183072,0.07037672478414696,3.6684951135590325,1.0,False
