Feature,Importance
ASTL,2.01990093997117e-05
ABHD16A,2.018295100295323e-05
SLC17A9,2.01643491570225e-05
UGCG,2.0162137820391104e-05
GPD1,2.0157082466181186e-05
GPAT3,2.0151770674198013e-05
METAP1D,2.015132886427257e-05
TRAK1,2.014627818291036e-05
FOXD3,2.0144342152118672e-05
NPAS2,2.0137781086894346e-05
BSG,2.011533295416988e-05
TYRO3,2.009151816701104e-05
ENSP00000441269,2.0074577070503695e-05
OPN1MW2,2.0059520931082995e-05
PGLYRP4,2.0045486881745226e-05
RPS25,2.004450317713925e-05
DOK2,2.001428757367495e-05
ITGBL1,2.0013880454751844e-05
VARS1,1.999286781748503e-05
MAP3K20,1.9949182430676466e-05
RSL1D1,1.992925882337344e-05
SULT2B1,1.9920316061808828e-05
HSP90B1,1.9903594536724735e-05
PRKACA,1.9840626828571538e-05
KNL1,1.978613305226698e-05
KIR2DL3,1.9781838845500253e-05
NAGA,1.9777548130815687e-05
E2F2,1.9761181728880814e-05
KIF5C,1.9736467279270696e-05
PALB2,1.9705073698972687e-05
FAM155B,1.9698283692117e-05
TAS2R31,1.9694169616807695e-05
AKAP10,1.9689533586161215e-05
CLCN1,1.9658492416801064e-05
SLC4A4,1.9658287329261902e-05
MARC2,1.9641437765989895e-05
TRAP1,1.9629978005538982e-05
LIPM,1.9558492317604823e-05
TAS2R20,1.9509385974169468e-05
TNFRSF4,1.9494378207609145e-05
PLLP,1.9421083706442154e-05
COPS2,1.9403600154630213e-05
SLC27A5,1.9393800147606683e-05
POLI,1.9380846523023995e-05
DNTT,1.9363829174337702e-05
TPH1,1.935669593640972e-05
UBA3,1.9311833232865943e-05
RAB7A,1.928630779681152e-05
SCARA3,1.925009661218277e-05
CCL28,1.9240655286734345e-05
HBM,1.9207831177857634e-05
PDCD2,1.918110541129924e-05
DIO1,1.9174394564459077e-05
CD5,1.913937801535251e-05
ALG8,1.9095403042767193e-05
CYGB,1.9092370177215547e-05
CREB3L3,1.9090213796700794e-05
KRTAP5-9,1.903539554918006e-05
C17orf64,1.8999837958782175e-05
STYK1,1.896569131083091e-05
TMPRSS15,1.8959796323289806e-05
XAB2,1.8936648890182668e-05
KDM6A,1.893578076750402e-05
DEPDC1,1.8935198214555122e-05
EPAS1,1.889283193361914e-05
WNT3,1.8890173694450313e-05
BOK,1.8832858087633923e-05
CALML5,1.8821712584356357e-05
GPX5,1.8811448090769008e-05
GBP1,1.8803040643861038e-05
NEK8,1.8778379770342092e-05
HNRNPD,1.8772080303601014e-05
THBD,1.8757352268336182e-05
ITGB7,1.8751139433090606e-05
MARK3,1.8735155184013337e-05
RPS18,1.872710208945969e-05
SDHB,1.870610419839266e-05
IGF2BP3,1.870457153287761e-05
ID2,1.870250511785259e-05
GPR45,1.8679892178828058e-05
LRP1,1.8654086991456076e-05
OAS3,1.863587878837366e-05
STXBP6,1.8633789277368732e-05
METAP2,1.8611252327239756e-05
GPAA1,1.8610544881767923e-05
PRKAA1,1.8596122069198465e-05
SRRD,1.856752026469658e-05
GREM2,1.854473015249958e-05
KIF15,1.8531019190855583e-05
PSMD12,1.8510687434592788e-05
BHMT,1.8507593335846005e-05
ARNTL2,1.8488622150468188e-05
AIFM3,1.8469727048392697e-05
ASIC5,1.84688451098044e-05
NAF1,1.845418099172085e-05
GPR39,1.8451141035958116e-05
ARMS2,1.8433077816059438e-05
APMAP,1.8400333825956254e-05
CLEC4A,1.8344624480324564e-05
PHPT1,1.833761428114479e-05
RPL5,1.8319822736014867e-05
PDE6C,1.831616584733533e-05
SAG,1.8313183398072857e-05
SH2D3A,1.83092346697645e-05
WNT7A,1.8281603372252647e-05
GJD2,1.826283259378974e-05
PSMA7,1.825376543188328e-05
BSCL2,1.824565017273476e-05
GPAT4,1.8240855726641922e-05
MYO9A,1.823824001478311e-05
UNC13C,1.820118003095642e-05
GP1BA,1.81733187030439e-05
CABP4,1.8167822907276495e-05
PPP5C,1.815417940534916e-05
SOX9,1.8114631418085023e-05
PRSS48,1.8098768375214484e-05
PDE8B,1.8087469798482846e-05
TNFRSF12A,1.7988191936592137e-05
RTKN,1.7959218937541828e-05
CALB1,1.7957620376343193e-05
SLC35E1,1.7904264252256524e-05
FKBP14,1.7902213097967687e-05
MED11,1.7880240869462442e-05
KCNK17,1.7862851166602525e-05
AMACR,1.7824976531207366e-05
XRRA1,1.7764381613018137e-05
RP2,1.7763738339063096e-05
CP,1.7664068376748696e-05
RGS17,1.7656581247521304e-05
LTA,1.7638458548188792e-05
GPI,1.763071787653917e-05
DTD2,1.7614610145203253e-05
DSTYK,1.760864710047113e-05
MBD2,1.758850838296799e-05
KIF22,1.7584324161676675e-05
TNC,1.756585584000723e-05
KCNA6,1.7560054658961505e-05
PPP2R5E,1.755709296849874e-05
CYP27B1,1.7527217505132025e-05
ENAM,1.749363095148834e-05
SLC25A13,1.748631402834383e-05
PPP2R2A,1.7460624129301384e-05
MPP4,1.7459738065439914e-05
MBOAT4,1.744387755204714e-05
SIRT2,1.741313667116762e-05
RHBDL3,1.7323488943722776e-05
KIAA1109,1.731635437657677e-05
PDIA3,1.7304777436555554e-05
YY2,1.729235007823053e-05
MCM7,1.72762727795069e-05
RTN4,1.7225073679590544e-05
MCOLN1,1.7207991832011073e-05
ARHGAP6,1.7201479219761157e-05
RPL27A,1.7200091740702354e-05
GSTK1,1.7199061109118317e-05
KCNMB3,1.7196398326104993e-05
NCOA2,1.7178700931694343e-05
PSMA1,1.7173283548959282e-05
KIF3C,1.7166125403803574e-05
CPS1,1.712611636909509e-05
CARMIL2,1.7119776553425567e-05
SLC26A7,1.7100279555121354e-05
PDCL,1.704730920112966e-05
TSEN2,1.704458007171374e-05
SLC13A1,1.702986790962999e-05
ULK4,1.7028217085777204e-05
UEVLD,1.6999714891639008e-05
METTL7B,1.6996854580709343e-05
ALOX15,1.6968178384574772e-05
PGK1,1.6954418790507685e-05
GGT5,1.6924253233842356e-05
METTL27,1.691285364092794e-05
UBE2H,1.6910421655099646e-05
UBA52,1.690180575956264e-05
SLC37A1,1.6899825474940686e-05
BICC1,1.689864344218559e-05
RAG1,1.6882453216989513e-05
FEN1,1.6880399572639845e-05
EIF3A,1.6847555880606417e-05
GDPD1,1.6824213523007892e-05
TTC28,1.6809982319288494e-05
PSMD14,1.678331148821726e-05
ATP5F1B,1.6772415378421334e-05
GCNT3,1.676004456820613e-05
TGM5,1.675251290648475e-05
RPS2,1.6745466716219077e-05
SLC25A17,1.6744662201743697e-05
ALOXE3,1.6736171828964896e-05
ACOX3,1.6729867040327496e-05
MIER1,1.672575636768535e-05
STK17A,1.6712827484121604e-05
MYL9,1.6709129788872777e-05
KLK12,1.6699877311714758e-05
CYP26B1,1.6696409482472938e-05
EZH1,1.6693905035849172e-05
CYP20A1,1.667814074023932e-05
KIF11,1.665231499807416e-05
SOX2,1.6645231280352638e-05
NFKBIZ,1.663667583106587e-05
PHYH,1.663199125586813e-05
HGD,1.6577476911297892e-05
ADAMTS13,1.656431302878811e-05
ADIPOR2,1.655402960547105e-05
SPO11,1.65401199162086e-05
RPS6KA6,1.653931599003399e-05
LY96,1.6534831537413597e-05
APIP,1.6531948351293777e-05
ALDH6A1,1.6521977117873057e-05
YTHDC2,1.650913071116018e-05
CER1,1.6492648968607688e-05
VAT1L,1.646963121073752e-05
FAT1,1.6452334027088742e-05
XYLT2,1.6364240033405066e-05
RPL23A,1.635831155582971e-05
ATP6V1G2,1.634619843118702e-05
DHX37,1.6281592643375786e-05
SLC26A5,1.6274557597609663e-05
SPSB2,1.6269946491008036e-05
MYL2,1.6256043799365903e-05
LRRC70,1.6235651983595814e-05
PYGL,1.6227190687639448e-05
RGS14,1.6221656185238642e-05
GPD2,1.6192537956157387e-05
CTDSP2,1.618593530605904e-05
CXCL9,1.618089293421796e-05
CYS1,1.617867437325119e-05
RUVBL2,1.6164025181206427e-05
IFFO2,1.6151750837212386e-05
GPR119,1.61512610381471e-05
PTPN23,1.6151039061968234e-05
NEK9,1.6139613982227628e-05
MRPS6,1.6137024486765837e-05
DNAJC5,1.6131074544615874e-05
MRPL2,1.6128911412387905e-05
PAK3,1.6124951471624853e-05
YIF1A,1.6097351176424575e-05
PSMA5,1.6094110676471845e-05
SULF2,1.608691513613068e-05
CTH,1.604709625535132e-05
SLC27A6,1.60365529883505e-05
TAS2R41,1.6035292855410368e-05
DOK1,1.602392419408386e-05
SPARC,1.6009755416116567e-05
KIF20A,1.600749628064469e-05
DCHS2,1.59880097206653e-05
BCKDHB,1.5986513907595385e-05
QPRT,1.5956559570449904e-05
ABCF3,1.5902771827048886e-05
MAP3K4,1.5901620606243695e-05
WIPI2,1.5894774989130488e-05
MT2A,1.584443505915494e-05
GRIN3B,1.5825844911252865e-05
AOC2,1.5813967191919005e-05
CLASRP,1.5795776236551155e-05
TRAF3IP3,1.5789534061916585e-05
CNDP1,1.5757786509228217e-05
GANC,1.5741328057301506e-05
PDE7B,1.573969716859278e-05
MED26,1.5716620079004023e-05
PLXND1,1.570849888754708e-05
NPC1,1.569406689114137e-05
LRRC47,1.5693632131813803e-05
CTSZ,1.5677457248318282e-05
GPR132,1.560691836134541e-05
TNFSF14,1.5604988450058442e-05
IFNA1,1.5556397501694397e-05
DAD1,1.5544222925652295e-05
CDCA2,1.55188611397224e-05
CD86,1.5516666823937463e-05
SLC3A1,1.551354306459387e-05
LRIT1,1.548203333744284e-05
ZGLP1,1.548185463706618e-05
OMG,1.5452933075829533e-05
HAAO,1.5434066289137782e-05
MT-CO1,1.5432124282992593e-05
ARL13B,1.5423425109585837e-05
PREB,1.5413457410952823e-05
CPZ,1.540922605928787e-05
EBF3,1.5394200219051894e-05
ARHGAP1,1.5377057032849057e-05
TRPV6,1.5361672187038325e-05
PRSS21,1.534412631207881e-05
TBX5,1.5341391688536343e-05
PTPRG,1.5331712810903103e-05
SREK1,1.532426053904166e-05
CCL8,1.5313465425847643e-05
TMTC1,1.5307006113508023e-05
POTEE,1.529457274348321e-05
LRP1B,1.529191029790235e-05
PORCN,1.528213111429236e-05
PRMT1,1.527290151525917e-05
CDK10,1.5268111972064433e-05
ROBO4,1.5266351707365904e-05
H1-6,1.5262240030747103e-05
CEACAM1,1.5217908653457473e-05
RPL21,1.5210499300927398e-05
DNM1,1.520272711168388e-05
HSPA1A,1.5201098415550336e-05
ARHGEF25,1.5197481401186379e-05
KLF6,1.5147423698850843e-05
PPP2R5B,1.5132678067857203e-05
KIF4B,1.5104737888173958e-05
SLC37A2,1.5082250955227364e-05
SNX20,1.5070907116137769e-05
SLC4A8,1.5048224827686815e-05
APC,1.5026984580741962e-05
RPE,1.5006617388950956e-05
PLA2G15,1.5003367672815349e-05
ETFDH,1.5003348079070662e-05
NLGN3,1.5001225273576505e-05
MRPL22,1.4984224868818088e-05
TAS2R39,1.4967085161912557e-05
ZG16B,1.4930026162837678e-05
SULT1C3,1.4929873604004138e-05
S1PR5,1.4918755016310592e-05
KIF1B,1.4913327179914118e-05
RNF112,1.4908346808462365e-05
RCL1,1.4860174571364095e-05
CELA2A,1.4845467066215246e-05
TXNDC9,1.4843866969771925e-05
P2RY4,1.4837422891997847e-05
GLP2R,1.4805176939964728e-05
TP73,1.4804789324916263e-05
BRIP1,1.4804625942914064e-05
KLF2,1.480264506151371e-05
CSNK2A2,1.4776389648333681e-05
RAD51D,1.4738218605175408e-05
XRCC6,1.4733369483089797e-05
BAIAP2L2,1.4731123641598753e-05
UBE3C,1.472573400643768e-05
TTC19,1.4694288875479353e-05
RPP25,1.4686530808907684e-05
PNP,1.4686271373033867e-05
GRM7,1.4669049147139612e-05
SLC22A9,1.4653485227656929e-05
TAF9B,1.4652264356526869e-05
STK26,1.4639463980328177e-05
ALS2,1.463817579216213e-05
SNAP29,1.4636781772466285e-05
RASD2,1.4625924847346936e-05
PROK1,1.4606574147945989e-05
CST6,1.4578927344972891e-05
PLA2G2E,1.4569501814347251e-05
CALN1,1.4555889389347145e-05
ORAI2,1.4554914304511997e-05
KCTD19,1.4551544995482219e-05
TSPOAP1,1.4551207255758406e-05
PSMD5,1.4548754351273894e-05
PCBD1,1.4543433606601477e-05
ATP2A3,1.4528172988911402e-05
DLK1,1.4521607476085726e-05
WWC1,1.4507943002172954e-05
STRA8,1.4496681015548541e-05
CREM,1.4491125697680838e-05
CCL17,1.4469971505882231e-05
FFAR1,1.4469701636536033e-05
NEK7,1.4468055795723598e-05
NAXE,1.445894039915507e-05
MRPS10,1.4445548859882068e-05
PCM1,1.4444747796216269e-05
CWH43,1.4436427412357142e-05
HOXD13,1.4423144473167684e-05
RPP30,1.4407131297593015e-05
ULK1,1.439790632817703e-05
PPARGC1B,1.4392435947029232e-05
KCNJ9,1.4388369849483291e-05
GNL3,1.4385099083476242e-05
POLR2C,1.4372310973191852e-05
PSMC5,1.4354245048937097e-05
OAS2,1.4295386967522956e-05
AKR1E2,1.4272318720377816e-05
ACTL8,1.4230250025637773e-05
UBA7,1.4214306563801076e-05
CHST1,1.4157315517171545e-05
PPP1R27,1.409039399837643e-05
CCNO,1.4032861591161318e-05
CNGA4,1.4016926329980015e-05
GBA2,1.4014686971646869e-05
DVL2,1.399165915968758e-05
NOX5,1.398791330281069e-05
FABP1,1.3984142985140596e-05
FGB,1.3978208603515664e-05
FMN2,1.394551532153065e-05
GRIK3,1.3919056044324597e-05
BATF2,1.3915581337114347e-05
RANBP2,1.3907501443780132e-05
SYT1,1.3902480286504263e-05
TTF1,1.3894891644279704e-05
RGR,1.3867650201406265e-05
CLPTM1L,1.3865087201752699e-05
PSKH1,1.3847573088861495e-05
PDHA2,1.3844275261758641e-05
MLNR,1.383782445436664e-05
PLCH2,1.3815012867676636e-05
ERO1A,1.3786930730410251e-05
ACR,1.3719756494866868e-05
CTNS,1.3718497608237979e-05
PSMC3IP,1.3704537149198166e-05
GPAM,1.3698640566572618e-05
MYCN,1.3679167279990807e-05
LAMP2,1.3671290485717654e-05
KIF17,1.367071168619973e-05
GM2A,1.3648949596249824e-05
F8W031_HUMAN,1.3647997466117773e-05
BRD7,1.3633654439459743e-05
CTNND1,1.3626375772716074e-05
AMY1B,1.3624112529847654e-05
SELPLG,1.3619751180547011e-05
COL25A1,1.3616678148370819e-05
KCNC2,1.3602892691162911e-05
MYH9,1.3595921873580678e-05
POLQ,1.3593841911359722e-05
FABP3,1.3566909470848548e-05
APRT,1.3545867320365042e-05
ASCC3,1.3534490126528054e-05
NOTCH4,1.3488142088902088e-05
TMEM127,1.3486182956902388e-05
INCENP,1.3454922314295938e-05
FAAH2,1.343909016425323e-05
SLC36A2,1.3435200046252056e-05
KIF2A,1.3416857174747133e-05
TMPRSS5,1.3384895432385638e-05
PRSS38,1.3367494499392949e-05
HSPD1,1.3341483350307775e-05
OBSCN,1.3324681651210471e-05
PDE11A,1.3311703128620625e-05
UFD1,1.3305652089981309e-05
SLC27A4,1.3293905135418795e-05
ACOX2,1.3261016231877673e-05
THOP1,1.3246671250772314e-05
SLC35E4,1.3231410619632433e-05
ACAT2,1.3213526419651875e-05
DLAT,1.3207987208485644e-05
GP1BB,1.3205646652572614e-05
QRFPR,1.3203304494783017e-05
DLG1,1.3201196184852473e-05
SEL1L3,1.31989595479929e-05
H4C6,1.3189633255831135e-05
RPS15A,1.317947969394688e-05
RECQL5,1.3172747612824966e-05
TSLP,1.3169205799732476e-05
DCHS1,1.3164984716503642e-05
CNTN2,1.3152521976472877e-05
PRSS12,1.3106743389845364e-05
KLHL29,1.3090448248072166e-05
CDR2,1.3076715327269516e-05
SEPSECS,1.3069163952587846e-05
LHX6,1.3058141869596965e-05
PSMC1,1.3049904125148396e-05
MEIS1,1.3040245612831648e-05
RGS20,1.3036307813746023e-05
RPL4,1.3032316396836124e-05
PDE6A,1.299528292883581e-05
PLCD1,1.2990307337700922e-05
H2BC7,1.2969012377226072e-05
TAS2R3,1.293417448414033e-05
CORT,1.2911928835768369e-05
KCNA10,1.2902074732830265e-05
PKHD1,1.2882344136936429e-05
GOLGA6C,1.2881020265840756e-05
PDE6B,1.2863391305440889e-05
EEFSEC,1.2853272345459094e-05
SLC7A9,1.2850523077029987e-05
CDC27,1.283652076961394e-05
RPL13A,1.2830568572075771e-05
GPR88,1.281673385887433e-05
PDE1B,1.2806456540599056e-05
SLC25A20,1.2779500916931961e-05
AZU1,1.2761492016032509e-05
CRIM1,1.2759112998201073e-05
RPL3L,1.2703561839988577e-05
STX10,1.2674207430691207e-05
CD47,1.2662835518239217e-05
LRRC4,1.265886214901672e-05
CNP,1.2648734963250914e-05
THOC1,1.2640323372436493e-05
PPA2,1.2637551132530173e-05
HSD17B10,1.2628173412707437e-05
TXNDC8,1.2627866212940317e-05
COL2A1,1.2621258047734309e-05
ABCD2,1.2613131911632788e-05
RPL10L,1.2588979624430034e-05
RPL19,1.2573327314973073e-05
CREB3L2,1.2557659103711149e-05
STT3A,1.2551871550973631e-05
GPATCH2,1.25497885228572e-05
SUN1,1.254231259103739e-05
KIFC1,1.2523935412910877e-05
ACTL6A,1.2523641290583625e-05
RAB24,1.2509474593132834e-05
E2F3,1.2500985842062156e-05
KIF23,1.249453321146569e-05
NDUFA1,1.2483954624737252e-05
EHBP1,1.2476433468064001e-05
GMPS,1.2454623990902847e-05
EPB41L1,1.2450564576695246e-05
KDM2A,1.2421226304512376e-05
DDAH1,1.2347116028310751e-05
ACSM2B,1.2341646880255117e-05
SCIN,1.2327859919523574e-05
PSMD8,1.2299943500687743e-05
GEMIN4,1.2275236980810421e-05
MGAT2,1.2271800342940093e-05
H4C3,1.2256481824668143e-05
ASPA,1.220835805467818e-05
PDCL2,1.2178051858160137e-05
MOS,1.2173709881721321e-05
CHPF,1.2166828650873735e-05
CDC45,1.2166494682605715e-05
RAD54L,1.2163279253587075e-05
NUBPL,1.2146273995854871e-05
G3BP2,1.214609504544568e-05
MGAT4B,1.2143935417495452e-05
PTPN3,1.21438223263662e-05
NIFK,1.2127471377594517e-05
LRRC4C,1.2121389789967574e-05
STARD9,1.2092443079588722e-05
RHPN1,1.2089451413906701e-05
FLG,1.207538885021249e-05
SLC39A6,1.2069712410330497e-05
CUL4B,1.203120340909525e-05
CHGA,1.202410634970595e-05
HOMER1,1.201933069841544e-05
EXTL3,1.2011138185215243e-05
PDIA5,1.200580781107805e-05
MDGA1,1.1985268191585345e-05
PARP14,1.1966281495017653e-05
PCK2,1.1964166251623502e-05
GALK2,1.1963485696965923e-05
GRK1,1.1936573030628332e-05
E2F1,1.1911855647094385e-05
GPR173,1.190280082123204e-05
SNAP23,1.189327012663205e-05
SAT1,1.185348054938256e-05
VEGFD,1.1824529610926577e-05
CABP7,1.177949850363557e-05
TRDMT1,1.1777747959008873e-05
FMR1,1.1772512491119299e-05
MEOX2,1.1769980598276004e-05
ANAPC2,1.1768171095096688e-05
CCIN,1.1762585974607772e-05
RPL24,1.1759381354548995e-05
USP2,1.1716857266505866e-05
HES4,1.1686800977052164e-05
RNASEL,1.1677626397339631e-05
PRKAG2,1.1654204941611747e-05
H2BC21,1.1654073587581736e-05
PFKFB1,1.1612211324918944e-05
PGLYRP1,1.1587770791279723e-05
AGMAT,1.1584613030989056e-05
XPO5,1.156927136082539e-05
WDFY2,1.1557520648603447e-05
H2BW1,1.1551448995497225e-05
GYG1,1.1526113901722714e-05
MAL,1.1516741409855179e-05
PTPRN,1.1502375384599066e-05
MYO5A,1.1496409406464005e-05
SEC23IP,1.1492335987439201e-05
COL3A1,1.1484788838438176e-05
KIF3B,1.145366952420714e-05
CTDSP1,1.1420952510690968e-05
CNTNAP1,1.1379882252068038e-05
ARL6IP5,1.1366438190037065e-05
BCAN,1.1352854912821905e-05
RAB13,1.133802009795338e-05
OXGR1,1.1319333547369455e-05
IMPA2,1.1316612460496247e-05
GPR22,1.1307167539132687e-05
UBE2B,1.1303707018583297e-05
FLNB,1.128562488265476e-05
FAM50A,1.1277586240353727e-05
KCNK7,1.1276844879713656e-05
B3GNT3,1.1260359783728616e-05
GADD45B,1.1252626282134493e-05
CA11,1.1248120931617908e-05
CROT,1.12362859814826e-05
KCNU1,1.1227165348358172e-05
RECK,1.119387116233175e-05
SECISBP2,1.1171515587026044e-05
PI3,1.1155400886828754e-05
C1RL,1.1129932419542431e-05
SLC13A4,1.1111171011678398e-05
NEK6,1.1092492788272341e-05
ADCY1,1.1089201270983443e-05
MACROH2A2,1.1083371493365706e-05
RPN2,1.1063585840242024e-05
RPRD1B,1.1059569923093165e-05
AARS2,1.1046907159996575e-05
GPR65,1.1030671838738062e-05
TCN2,1.1023558908738058e-05
WNT4,1.1019211022777117e-05
TNFRSF10C,1.1005191021185524e-05
ECI2,1.0994411018464572e-05
VANGL2,1.097778923689368e-05
CABP2,1.0967515387636286e-05
SAMD14,1.093266490661693e-05
BGN,1.0927290230497066e-05
VLDLR,1.0924178772490812e-05
PDK4,1.0902384775590669e-05
FOXA1,1.0892143395830998e-05
RHOJ,1.0891394376937406e-05
MRPL3,1.0883973843191372e-05
SELENOF,1.0870796526606502e-05
AMBN,1.08605143037284e-05
PRSS37,1.0856403734182814e-05
CIB2,1.0853356260304361e-05
GGCX,1.0848396745092554e-05
ACSM5,1.0843447652757922e-05
TNFRSF25,1.0841832675411728e-05
RAD21L1,1.0834998745912992e-05
LUM,1.0825037306839854e-05
NBL1,1.0818840308333649e-05
SLC40A1,1.0784279774087622e-05
RGS2,1.0781782028395986e-05
BHMT2,1.0780444648999319e-05
PSEN1,1.0758816445029645e-05
PFN2,1.075682856552389e-05
GPR26,1.0727557327488023e-05
KIF5A,1.0721887175771597e-05
KARS1,1.0700313817085827e-05
ZEB1,1.0686159811816845e-05
HLA-DQA1,1.0657867449780553e-05
EMB,1.0656921995714614e-05
ZMPSTE24,1.064319868381203e-05
BNIP3L,1.0630015104275825e-05
SUB1,1.062678755936508e-05
CELA2B,1.0609358127744571e-05
ELAVL1,1.0592714350961255e-05
KCNT2,1.0588399110047007e-05
MMACHC,1.056432117408897e-05
ATP6V0C,1.054900412937968e-05
STT3B,1.0533682646089754e-05
ACAT1,1.0503185083699226e-05
ACOT8,1.0490053721322832e-05
ERO1B,1.047267291052605e-05
CD80,1.0464993552532483e-05
STX8,1.0449645419664078e-05
AKAP7,1.041895938182197e-05
GRIA4,1.0400275211774987e-05
NUDT9,1.0389746413177516e-05
UBXN1,1.0331020815177739e-05
GALK1,1.0324165249148095e-05
CACHD1,1.0292645348872187e-05
SPTLC2,1.028260637650516e-05
SC5D,1.02570535593868e-05
CTRB2,1.0206021133784742e-05
KCNQ4,1.0177689802004627e-05
ATP6V1E2,1.014506213246704e-05
FTMT,1.0132085793252974e-05
PGC,1.0110233945661988e-05
CDC14A,1.0105079397966362e-05
ENOX2,1.0094141052743054e-05
MRPS15,1.0061369931026867e-05
NAPSA,1.0045744806545775e-05
BACE2,1.0031747616916551e-05
EEF1A2,1.0022294673622932e-05
ACOT4,1.0010653776048673e-05
BCL2L2,1.0008347952256388e-05
COL5A1,1.00037363027273e-05
TDRD9,9.98204224003681e-06
CSPG5,9.973455237910663e-06
LOX,9.960006499089567e-06
CTF1,9.95221411373822e-06
ACTL7B,9.937641223214615e-06
MPP5,9.937324888213327e-06
PPP1R26,9.932872536962498e-06
EPM2A,9.921377796557417e-06
WBP11,9.90145022922646e-06
SGO1,9.878424472032431e-06
STAT4,9.870396572783098e-06
TXNDC12,9.856604679796472e-06
ERAP2,9.839480627428288e-06
DOK7,9.83428669611769e-06
PON3,9.829665151436639e-06
PDE9A,9.82432433999997e-06
S100A12,9.822150515537759e-06
H2AZ2,9.809429722908098e-06
GRK4,9.78035990526112e-06
ATP6V1H,9.717106291130679e-06
GNAT3,9.691176585005269e-06
RTCB,9.680540776559961e-06
AP1AR,9.672952640590732e-06
FABP6,9.670944419709275e-06
RPL31,9.667809306452934e-06
RPS6KA4,9.664639428530775e-06
KDM7A,9.664405223662037e-06
TMTC3,9.651995138050847e-06
SNRPD3,9.63015713837414e-06
STOX1,9.592286493065083e-06
AKR7A2,9.591610397402347e-06
WNT3A,9.586708911865779e-06
ATP6V1E1,9.578506176535755e-06
PRMT5,9.572893867868101e-06
AEBP2,9.55637800447688e-06
COLQ,9.545009131943e-06
L3HYPDH,9.536485828455885e-06
SLC31A1,9.53354572129435e-06
FUS,9.510669452933645e-06
MRPL32,9.482376498248888e-06
EDC4,9.461526156121222e-06
EXOSC9,9.449589620997235e-06
SAE1,9.439275323703703e-06
PGA4,9.422042382693201e-06
MARS2,9.421509980269848e-06
IDH3A,9.419109599064864e-06
AGA,9.408492697933678e-06
MOGAT1,9.404568930508209e-06
IMPA1,9.372408578717408e-06
CSPG4,9.372283329880132e-06
PGLYRP3,9.362546155674816e-06
SLCO4C1,9.36252248672667e-06
H2BW2,9.362015026075e-06
CXCR2,9.348375900346876e-06
GPR135,9.345155756080547e-06
DPH2,9.342608354624112e-06
MAD2L1,9.250814459676017e-06
RP1,9.22860015600743e-06
TMEM234,9.228029960035323e-06
CTDSPL,9.215878843117347e-06
MAN2B2,9.2141691458217e-06
KLK15,9.20561571114632e-06
REM2,9.194027508185713e-06
RPRD2,9.14549082573952e-06
HOXA10,9.138465706562035e-06
ANXA3,9.133946639914001e-06
MRPL20,9.131340902068569e-06
KIF26A,9.118997739687012e-06
PSMA8,9.10186890176408e-06
PLCZ1,9.101410553794801e-06
MYOF,9.084390799726413e-06
SLC25A29,9.082609142810032e-06
ANXA5,9.077907875681191e-06
AREL1,9.045164132526669e-06
ATP6V0A1,9.031776631800552e-06
CHST2,9.008937736083179e-06
ZSWIM2,8.993397758921752e-06
TBX1,8.98979763638048e-06
DDX51,8.983596923899645e-06
TRIM35,8.965781686360167e-06
VSX2,8.947531068424673e-06
ATP5F1C,8.909419391238352e-06
DNAH8,8.907735367416807e-06
PLXNA1,8.905218869642693e-06
OPA1,8.894158081165754e-06
CRKL,8.871091914192791e-06
S100A1,8.858681028824277e-06
NLE1,8.842336543108217e-06
AKAP17A,8.834557481621725e-06
PSME3,8.766189373106996e-06
PDHX,8.753159198408346e-06
IFT88,8.739732379100683e-06
CZIB,8.706626725746608e-06
NIPAL4,8.686796391488012e-06
CARM1,8.683142813462714e-06
MLN,8.667879511373138e-06
MSTN,8.667740733232325e-06
KCNK13,8.666205729513305e-06
H2BC18,8.655712463411609e-06
KLF5,8.62840110859539e-06
AZGP1,8.613695689857842e-06
SMC3,8.606825763883515e-06
PHOX2B,8.588292588464787e-06
PARK7,8.585514113446619e-06
SEMA6D,8.571451431391271e-06
GCSH,8.54874680067006e-06
STX6,8.505258662569142e-06
DNMT3B,8.497919545684641e-06
GLIPR1,8.479987467845504e-06
DHCR24,8.478873212762881e-06
WARS1,8.458212701410998e-06
CLCN5,8.457196612211862e-06
GNB3,8.439321161757165e-06
H2BC13,8.395919961274436e-06
ASMT,8.392836565325687e-06
P4HA1,8.391357976120582e-06
GRID2IP,8.386282768524891e-06
ARSJ,8.351796697862611e-06
TFF2,8.342628057194458e-06
G0S2,8.32730067632359e-06
AFF1,8.300888645086707e-06
TTC32,8.28630906425235e-06
LCT,8.253578676023133e-06
SRPK2,8.233255728232653e-06
MAST2,8.22669278922085e-06
KALRN,8.214779644424354e-06
GPD1L,8.196521954262344e-06
PPP1R16B,8.176499385127224e-06
VCAN,8.158309520295223e-06
CERKL,8.152524731405709e-06
ZCRB1,8.152446790214828e-06
IMPDH2,8.149831725853804e-06
RPN1,8.1487474820093e-06
H1-5,8.144887359184679e-06
DYNLT1,8.11682418857405e-06
ATXN2L,8.062662299360028e-06
TRHDE,8.042187622599413e-06
C2,8.033046824462978e-06
NDST1,8.026501189801577e-06
CRHBP,8.024334320063024e-06
MAG,8.016027134817806e-06
GATA2,8.011051877991356e-06
RPIA,7.997570187542201e-06
MYOG,7.990297394809098e-06
